filmLabel,cost,boxOffice,currencyCode,wikiPageID,freebaseMovieID,movieName,movieReleaseDate,movieBoxOfficeRevenue,movieRuntime,movieLanguages,movieCountries,movieGenres
Heathers,3000000.0,1108462.0,USD,13901.0,/m/03m3j,Heathers,1988-10,1108462.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0vgkd"": ""Black comedy"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}"
Hell Night,1400000.0,2300000.0,USD,4083283.0,/m/0bh5bm,Hell Night,1981-08-28,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0219x_"": ""Indie""}"
Hell in the Pacific,4150000.0,3230000.0,USD,1194122.0,/m/04g783,Hell in the Pacific,1968-12-18,,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}"
Hellbound: Hellraiser II,2500000.0,12100000.0,USD,3745287.0,/m/09yqf1,Hellbound: Hellraiser II,1988-12-23,12090735.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/0fdjb"": ""Supernatural""}"
Hellboy II: The Golden Army,85000000.0,168319243.0,USD,5292154.0,/m/0dcz8_,Hellboy 2: The Golden Army,2008-07-11,160388063.0,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0fdjb"": ""Supernatural"", ""/m/04pbhw"": ""Superhero movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}"
Hellraiser,1000000.0,14564027.0,USD,71975.0,/m/0jg8z,Hellraiser,1987-05-13,14564027.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0g092b"": ""Monster movie"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01585b"": ""Slasher""}"
His Hour,197000.0,595000.0,USD,14198166.0,/m/03cxjg3,His Hour,1924-09-29,595000.0,70.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}"
Hobo with a Shotgun,3000000.0,748453.0,USD,27116963.0,/m/0bs3gvn,Hobo With a Shotgun,2011-01-21,703372.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0219x_"": ""Indie""}"
Hollywoodland,28000000.0,16792724.0,USD,4066047.0,/m/0bgb8v,Hollywoodland,2006-08-31,,126.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/017fp"": ""Biography"", ""/m/0vjs6"": ""Detective"", ""/m/03g3w"": ""History"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}"
Home Alone,18000000.0,476684675.0,USD,216072.0,/m/01fmys,Home Alone,1990-11-10,476684675.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0bwgnb"": ""Christmas movie"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/09q17"": ""Slapstick""}"
Home Alone 2: Lost in New York,18000000.0,358994850.0,USD,294998.0,/m/01r35n,Home Alone 2: Lost in New York,1992-11-15,358994850.0,120.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0bwgnb"": ""Christmas movie"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/09q17"": ""Slapstick""}"
Home Alone 3,32000000.0,79082515.0,USD,695249.0,/m/033g39,Home Alone 3,1997-12-12,79082515.0,101.0,"{""/m/05qqm"": ""Polish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/09q17"": ""Slapstick""}"
Hoop Dreams,700000.0,11800000.0,USD,351266.0,/m/01z9n6,Hoop Dreams,1994-01,11830611.0,171.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n07"": ""Culture & Society"", ""/m/017fp"": ""Biography"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/075fzd"": ""Social issues"", ""/m/0jtdp"": ""Documentary""}"
Hot Fuzz,16000000.0,80743363.0,USD,3006708.0,/m/08k40m,Hot Fuzz,2007-02-14,80573774.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0gf28"": ""Parody"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}"
House on Haunted Hill,200000.0,2500000.0,USD,628843.0,/m/02ycfn,House on Haunted Hill,1959-02-17,,75.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie""}"
How to Marry a Millionaire,1900000.0,8000000.0,USD,911882.0,/m/03p5xc,How to Marry a Millionaire,1953-11-05,7500000.0,95.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}"
I Am Sam,22000000.0,97818139.0,USD,171628.0,/m/0171bs,I Am Sam,2001-12-03,97818139.0,132.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama"", ""/m/05bh16v"": ""Courtroom Drama""}"
I Come in Peace,7000000.0,4348368.0,USD,9963622.0,/m/02py7sm,I Come in Peace,,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}"
I Married a Strange Person!,250000.0,206272.0,USD,4175289.0,/m/0bn6jw,I Married a Strange Person!,1998-08-28,206272.0,73.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hcr"": ""Animation""}"
I Saw the Devil,6000000.0,12966357.0,USD,28327465.0,/m/0cnz7lh,I Saw the Devil,2010-08-12,12773990.0,142.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}"
I Think I Love My Wife,11000000.0,13196245.0,USD,7200857.0,/m/0kv09p,I Think I Love My Wife,2007-03-16,13196245.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}"
"I'm a Cyborg, But That's OK",3000000.0,4642401.0,USD,8636654.0,/m/027bzyq,"I'm a Cyborg, But That's OK",2006,4642401.0,105.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"
Ice Station Zebra,9000000.0,4600000.0,USD,8641297.0,/m/027c4yp,Ice Station Zebra,1968-10-23,187694327.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/01w1sx"": ""Cold War"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"
Idiocracy,2400000.0,495303.0,USD,2600144.0,/m/07qvyx,Idiocracy,2006-09-01,495303.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/0vgkd"": ""Black comedy"", ""/m/07s2s"": ""Time travel"", ""/m/026ny"": ""Dystopia"", ""/m/03k9fj"": ""Adventure""}"
In Bruges,15000000.0,39628029.0,USD,9541497.0,/m/02pjc1h,In Bruges,2008-01-17,33394440.0,102.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0154j"": ""Belgium"", ""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}"
In Case of Adversity,750000.0,2500000.0,USD,24817379.0,/m/080h4mz,Love Is My Profession,1958-09-17,,105.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}"
In Old Chicago,1800000.0,2500000.0,USD,61527.0,/m/0gns4,In Old Chicago,1938,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01drsx"": ""Disaster"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"
In Time,40000000.0,173900000.0,USD,29446866.0,/m/0dr_xmk,In Time,2011-10-26,173930596.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}"
In the Line of Fire,40000000.0,176997168.0,USD,676054.0,/m/0320gs,In the Line of Fire,1993-07-09,176997168.0,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller""}"
In the Pit,500000.0,194258.0,USD,7367155.0,/m/0kv627,In The Pit,2006,,85.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico""}","{""/m/0hj3n07"": ""Culture & Society"", ""/m/017fp"": ""Biography"", ""/m/03q4nz"": ""World cinema"", ""/m/0jtdp"": ""Documentary""}"
Incendies,6800000.0,16025025.0,USD,28862784.0,/m/0ddd6jp,Incendies,2010-09-04,,130.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada""}","{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}"
Inception,160000000.0,836848102.0,USD,23270459.0,/m/0661ql3,Inception,2010-07-08,825532764.0,148.0,"{""/m/064_8sq"": ""French Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02kdv5l"": ""Action""}"
Indiana Jones and the Kingdom of the Crystal Skull,185000000.0,790653942.0,USD,1252914.0,/m/04mcw4,Indiana Jones and the Kingdom of the Crystal Skull,2008-05-22,786636033.0,121.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}"
Indiana Jones and the Last Crusade,48000000.0,474200000.0,USD,51888.0,/m/0h_b6x1,Indiana Jones and the Last Crusade,1989-05-24,474171806.0,127.0,{},{},"{""/m/03k9fj"": ""Adventure""}"
Indiana Jones and the Temple of Doom,28000000.0,333100000.0,USD,81503.0,/m/0k_9j,Indiana Jones and the Temple of Doom,1984-05-23,333107271.0,118.0,"{""/m/02002f"": ""Sinhala Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"
Inglourious Basterds,70000000.0,321457747.0,USD,633052.0,/m/02yvct,Inglourious Basterds,2009-05-20,320389438.0,152.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0vgkd"": ""Black comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}"
Innerspace,27000000.0,42000000.0,USD,685832.0,/m/032x31,Innerspace,1987-07-01,25893810.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}"
Inside Deep Throat,2000000.0,709832.0,USD,1467021.0,/m/053tj7,Inside Deep Throat,2005-02-11,691880.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n3b"": ""Film & Television History"", ""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/0hj3n3h"": ""Film"", ""/m/0jtdp"": ""Documentary""}"
Invasion of the Body Snatchers,3500000.0,24946533.0,USD,74394.0,/m/0jvx7,Invasion of the Body Snatchers,1956-02-05,3000000.0,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0l13q"": ""Alien invasion"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/094ddt"": ""Doomsday film"", ""/m/01w1sx"": ""Cold War"", ""/m/01g6gs"": ""Black-and-white""}"
Irma Vep,1497005.988023952,312275.4491017964,USD,326124.0,/m/01w4s2,Irma Vep,1996,,98.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"
Iron Man 2,200000000.0,623933331.0,USD,22144721.0,/m/05qbckf,Iron Man 2,2010-04-26,623933331.0,124.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/04pbhw"": ""Superhero movie""}"
Iron Man 3,200000000.0,1214811252.0,USD,22144990.0,/m/0bc1yhb,Iron Man 3,2013-04-24,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}"
Iron Sky,8019674.935842601,8698707.228400342,USD,11036762.0,/m/02qyv3h,Iron Sky,2012-02-11,,93.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/02vzc"": ""Finland"", ""/m/0chghy"": ""Australia"", ""/m/0345h"": ""Germany""}","{""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action"", ""/m/06n90"": ""Science Fiction""}"
"It's a Mad, Mad, Mad, Mad World",9400000.0,30000000.0,USD,18952889.0,/m/0k5fg,"It's a Mad, Mad, Mad, Mad World",1963-11-07,46332858.0,182.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}"
It's a Wonderful Life,3180000.0,8224626.0,USD,60164.0,/m/0gcpc,It's a Wonderful Life,1946-12-20,3300000.0,132.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy""}"
J. Edgar,35000000.0,84600000.0,USD,30201005.0,/m/0g54xkt,J. Edgar,2011-11-03,79006030.0,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama""}"
Jackie Brown,12000000.0,72000000.0,USD,394792.0,/m/0234j5,Jackie Brown,1997-12-25,39673162.0,151.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/018td"": ""Blaxploitation"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}"
Jaws 2,30000000.0,208000000.0,USD,352795.0,/m/01zhjh,Jaws 2,1978-06-16,208900376.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0c3351"": ""Suspense"", ""/m/02kdv5l"": ""Action"", ""/m/01585b"": ""Slasher""}"
Jaws 3-D,18000000.0,88000000.0,USD,1173339.0,/m/04ddm4,Jaws 3-D,1983-07-22,87987055.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/02kdv5l"": ""Action""}"
Jay and Silent Bob Strike Back,22000000.0,33788161.0,USD,101523.0,/m/0prrm,Jay and Silent Bob Strike Back,2001-08-22,33788161.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04228s"": ""Road movie"", ""/m/03v6qx"": ""Stoner film"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy""}"
Jerry Maguire,50000000.0,273600000.0,USD,142435.0,/m/011ykb,Jerry Maguire,1996-12-13,273552592.0,138.0,"{""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0clz1b"": ""Slice of life story"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"
Jingle All the Way,75000000.0,129832389.0,USD,1244836.0,/m/04lq39,Jingle All the Way,1996-11-22,183000000.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3n6r"": ""Holiday Film"", ""/m/0bwgnb"": ""Christmas movie"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n0k"": ""Domestic Comedy""}"
Judgment at Nuremberg,3000000.0,10000000.0,USD,92715.0,/m/0n0bp,Judgment at Nuremberg,1961-12-19,10000000.0,186.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/05bh16v"": ""Courtroom Drama""}"
Jumanji,65000000.0,262800000.0,USD,3700174.0,/m/09w353,Jumanji,1995-12-15,262797249.0,104.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film""}"
Jurassic Park III,93000000.0,368780809.0,USD,473273.0,/m/02drvf,Jurassic Park III,2001-07-18,368780809.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0h9qh"": ""Monster"", ""/m/02kdv5l"": ""Action""}"
K-19: The Widowmaker,100000000.0,65716126.0,USD,43307.0,/m/0bw20,K-19: The Widowmaker,2002-07-19,65716126.0,138.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03g3w"": ""History"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action"", ""/m/03mqtr"": ""Political drama""}"
